,open,high,low,close,volume
2018-05-18,1216.4625689605061,1219.9597750336143,1181.2026242039572,1200.5811996187856,1135021.2503587801
2018-05-19,1241.5337633250913,1274.685661542728,1237.7100124388965,1256.1978369908122,1582332.0528561426
2018-05-20,1311.216982811825,1314.4372956351824,1269.6556852515444,1292.0464904433634,903691.6907289169
2018-05-21,1325.3912060973569,1337.6384001568204,1300.6726189912197,1319.15550957402,1015803.5984753285
2018-05-22,1352.803504373427,1386.505457132646,1351.4205282453904,1368.9629926890182,1568435.1143218735
2018-05-23,1407.062080287538,1409.715655773595,1372.195632852545,1390.95564431307,955442.9205468971
2018-05-24,1475.745113448216,1485.1376109835203,1452.2036101002207,1468.6706105418705,1336961.327794303
2018-05-25,1527.6148817619485,1536.349701614942,1508.9542293934962,1522.651965504219,1243532.5259135137
2018-05-26,1579.8904537828394,1612.7912676168958,1558.0690508965995,1585.4301592567476,1337267.0529589828
2018-05-27,1687.3843640819096,1694.1900132753367,1669.1133131556803,1681.6516632155085,1195475.3120045424
2018-05-28,1743.695686193329,1774.609531379107,1729.1666346707045,1751.8880830249057,971613.9863139822
2018-05-29,1827.7656711569869,1840.320153833174,1817.0256500407693,1828.6729019369716,1272582.1876951084
2018-05-30,1828.621704384101,1877.281743196909,1814.4098183818894,1845.8457807893992,978898.8438617389
2018-05-31,1904.4195844437759,1912.2431314428643,1882.4742030957786,1897.3586672693216,865709.2717559027
2018-06-01,1994.3551054459956,2006.9930000815511,1961.990807051561,1984.491903566556,974026.3186884479
2018-06-02,2095.277442345841,2112.5448580762964,2064.3068269925047,2088.4258425344005,1194223.125912389
2018-06-03,2205.1478173020582,2217.0320111657957,2142.2646859273445,2179.64834854657,939542.6951328157
2018-06-04,2307.5517662240695,2315.281125192427,2272.5232758377774,2293.9022005151023,783124.7249451525
2018-06-05,2453.8159976558863,2470.111692065317,2383.4502733751856,2426.7809827202514,752660.3043596589
2018-06-06,2550.4560080496162,2557.484510571294,2516.906869680742,2537.1956901260182,1017944.331594577
2018-06-07,2631.444870926454,2680.818625301376,2628.534902846644,2654.67676407401,826476.2852743373
2018-06-08,2834.9612292584434,2862.157974139987,2765.489665876985,2813.8238200084857,1024770.0490056184
2018-06-09,2829.0059521775015,2845.482023559882,2796.941535720748,2821.211779640315,841045.1065219378
2018-06-10,2949.5633877914884,2979.2925128208144,2869.915413564498,2924.6039631926565,911723.5451802079
2018-06-11,3014.54049395989,3028.4262278646834,2996.8236070428434,3012.6249174537634,517980.45371639385
2018-06-12,3223.8302572090374,3240.0503911466735,3168.931824310542,3204.491107728608,938823.4364018787
2018-06-13,3285.919324982251,3313.595024257076,3242.2573322535436,3277.92617825531,996280.9732808738
2018-06-14,3326.1613510973584,3393.3050000726885,3261.3748578463114,3327.3399289595,1577219.5737752228
2018-06-15,3490.064682500435,3607.6409821902535,3473.954458264195,3540.797720227224,970562.9835041533
2018-06-16,3739.393474978869,3751.508398066812,3658.0187564602056,3704.763577263509,1251498.8548508289
2018-06-17,3764.90343433126,3830.231965980394,3745.0671646266997,3787.6495653035468,953459.790938028
2018-06-18,3868.6138690474736,3957.98731794899,3838.6048365776896,3898.2960772633396,971397.5677974034
2018-06-19,3992.7556989986438,4147.44918743871,3989.3103608915635,4068.379774165137,891298.7460355754
2018-06-20,4180.859092639489,4317.469549286827,4148.613391706109,4233.041470496468,874982.4139504732
2018-06-21,4373.371382089594,4400.221407304848,4291.303997878548,4345.762702591698,1146465.6058585725
2018-06-22,4442.73724983511,4475.488027169042,4423.945276674807,4449.7166519219245,1024889.0066898183
2018-06-23,4617.3690417335565,4662.2304227520135,4604.21324588486,4633.221834318437,1018381.8667924732
2018-06-24,4775.955270186513,4858.543371644565,4681.777383968229,4770.160377806397,1135519.776772448
2018-06-25,4966.90815433404,5034.667182078958,4884.40933739648,4959.538259737719,1197809.5963844869
2018-06-26,5326.373803360412,5328.538358193753,5140.746565475953,5234.642461834853,1072554.5062998917
2018-06-27,5231.528464583112,5412.474624193083,5231.228737667568,5321.8516809303255,1158745.2352601683
2018-06-28,5390.236302947755,5419.03059418982,5330.709630955052,5374.870112572436,976257.7964150799
2018-06-29,5588.619880878775,5588.81368330291,5439.03214982734,5513.922916565125,1005020.0574801323
2018-06-30,5675.07955033093,5713.655264674426,5647.5217920176665,5680.588528346047,774086.7594195332
2018-07-01,5928.446418383958,6013.788055265436,5795.856605824636,5904.822330545036,1079174.088334592
2018-07-02,6185.566098401219,6258.23359314464,6145.068360658307,6201.650976901473,921229.1226164477
2018-07-03,6236.695323149823,6373.502314234744,6145.914080868164,6259.708197551454,984896.2297009787
2018-07-04,6342.359795378107,6442.223099159347,6190.6716011988565,6316.447350179102,1148705.3679288777
2018-07-05,6438.745742265959,6512.44353530145,6394.50507070127,6453.47430300136,1183695.7944073535
2018-07-06,6761.0400654956475,6862.280927987376,6755.530412073231,6808.905670030304,1272079.3258916845
2018-07-07,7280.609507243222,7295.951515123538,7050.571850504296,7173.261682813917,1158617.3984095498
2018-07-08,7309.169161646527,7441.239769196674,7279.741412776357,7360.490590986516,964003.4373735138
2018-07-09,7671.372160217397,7709.412175072133,7525.233567228719,7617.322871150426,949170.2423217833
2018-07-10,8004.7827561577415,8206.557474896423,7983.226789198179,8094.8921320473,976638.3476392882
2018-07-11,8458.257800853391,8673.11305874628,8393.30610675348,8533.20958274988,1649709.5660421024
2018-07-12,8908.072704352993,9062.49621757134,8843.192992178783,8952.844604875061,912212.1876103588
2018-07-13,8800.325623986811,8944.072813562732,8783.467656469129,8863.77023501593,1060772.251080038
2018-07-14,9089.983188801467,9137.49325209902,8855.978503696222,8996.735877897621,1051908.4550542138
2018-07-15,8799.679003170615,8975.404701178964,8798.132903610916,8886.76880239494,647596.1751925264
2018-07-16,9215.648725431689,9316.238167538742,9202.73452753592,9259.486347537331,1196297.4064721873
2018-07-17,9521.518849873797,9638.864212014325,9391.324011610703,9515.094111812514,1062621.3800507567
2018-07-18,10007.788200018698,10045.112315204524,9731.081394036122,9888.096854620322,1300285.3441193257
2018-07-19,9985.357597908778,10090.388254351432,9918.604802878734,10004.496528615084,773133.7661711111
2018-07-20,10282.201269346817,10566.096661845844,10157.754362077678,10361.925511961761,996364.6854546601
2018-07-21,10646.328206185091,10932.972828681714,10553.270737983645,10743.12178333268,1084268.4831646045
2018-07-22,10890.4169817346,11112.203986624549,10860.869095184853,10986.5365409047,1097852.6939588194
2018-07-23,11496.561297092303,11503.017252675398,11290.66874222905,11396.842997452224,930796.9111013026
2018-07-24,11724.871227933974,11830.004374565297,11551.42443502378,11690.714404794538,944266.7770401523
2018-07-25,12392.53324839621,12488.021078230428,12234.966343643115,12361.493710936771,851654.7364851423
2018-07-26,12472.553661064188,12832.207885981044,12354.545272886184,12593.376579433614,1005517.0301686543
2018-07-27,13028.869398582163,13263.050940020476,12856.074736077233,13059.562838048854,836446.0008122572
2018-07-28,12706.701847741271,13039.648441230021,12582.848557608891,12811.248499419456,1282335.9831977356
2018-07-29,13266.93211128732,13445.375095202844,13104.779640299577,13275.077367751212,897968.1994422028
2018-07-30,13272.029678417262,13736.15256028342,13233.498308034945,13484.825434159182,1243377.9689172152
2018-07-31,13593.622618918169,13662.186709684533,13488.271605407754,13575.229157546144,1553629.3125392245
2018-08-01,13892.864505047357,14018.142332336847,13858.549334989319,13938.345833663083,1127509.2747944084
2018-08-02,14561.863403289433,14782.325835887741,14429.622166748413,14605.974001318078,1231280.8755315917
2018-08-03,14803.155837552747,14950.650629420457,14790.86407142228,14870.757350421369,829021.7239863107
2018-08-04,15205.409579551166,15312.160780257766,15043.177682546153,15177.669231401958,1415633.8842404317
2018-08-05,15400.046279661636,15575.308561053023,15359.154677040879,15467.23161904695,848939.4210315942
2018-08-06,15677.12992088561,15692.437827438001,15379.488052810979,15535.96294012449,992860.8002114372
2018-08-07,15563.773715374537,15986.333620693176,15360.088041453793,15673.210831073484,1409787.4804822209
2018-08-08,16029.420674264116,16136.1382580322,15818.616643032978,15977.37745053259,1165673.6708248944
2018-08-09,15898.901238590119,16024.415494765924,15755.755367269387,15890.085431017655,1165550.8390934467
2018-08-10,16042.157998818548,16265.641477716534,15967.66870769336,16116.655092704947,1103317.0465050556
2018-08-11,16149.399816535944,16696.872266541133,16116.609650577291,16406.74095855921,926715.2131388511
2018-08-12,16540.96098251928,16917.77374322811,16389.587767943867,16653.68075558599,1368601.8807856343
2018-08-13,16641.951220264917,17001.297524414633,16356.985375150389,16679.14144978251,1142064.7288853086
2018-08-14,17003.524295925734,17019.099001687304,16359.311454794506,16689.205228240906,744224.827847068
2018-08-15,16602.58986980346,16823.34650906714,16448.44210924947,16635.894309158306,693417.3092371388
2018-08-16,16787.479039511058,16826.65327995049,16638.623546878083,16732.638413414286,752739.2019152093
2018-08-17,16636.221935461108,16774.834141764382,16592.500579483116,16683.66736062375,888913.5430383274
2018-08-18,16653.639382633206,16720.719136049272,16208.52563936657,16464.62238770792,978460.2644309973
2018-08-19,16752.153382686927,16788.552902335774,16561.806806673354,16675.179854504564,1143690.821762197
2018-08-20,16750.131626936134,16974.565745861048,16430.886572004256,16702.72615893265,1204563.4638677584
2018-08-21,16421.478136522586,16897.002668681464,16236.954423410403,16566.97854604593,1124562.6644984656
2018-08-22,16125.034565291275,16169.342422948106,15818.403549513103,15993.872986230605,1218353.5046411094
2018-08-23,15831.545308955778,16004.804992073576,15626.83902467746,15815.822008375517,1531060.7414777486
2018-08-24,15370.949269669418,15519.222215303264,15111.118552055159,15315.170383679211,1251530.2261381785
2018-08-25,15901.552336278673,16080.278463048768,15553.144030728787,15816.711246888777,996963.3816022843
2018-08-26,15945.827156573247,16029.654332539098,15640.038909198447,15834.846620868771,1096180.3882648738
2018-08-27,15812.511384144716,16350.85901892119,15733.0175201696,16041.938269545395,1016996.9625192655
2018-08-28,16094.638129866771,16328.782344200383,15901.621235967545,16115.201790083964,1043584.3969234886
2018-08-29,15560.904251580705,15989.575815857765,15520.062245358109,15754.819030607936,853225.3538246811
2018-08-30,15726.013030488379,16003.774559359554,15502.846325413613,15753.310442386584,1108219.3889604688
2018-08-31,15757.248441585434,15792.318501881098,15617.47692914352,15704.897715512308,1115637.0976621956
2018-09-01,15403.652586387023,15608.29807749951,15377.660948128738,15492.979512814123,527837.6079130238
2018-09-02,15277.838658756573,15525.136205351924,15265.470799613753,15395.303502482839,676758.0129748306
2018-09-03,15393.870286648198,15861.867238825875,15328.280353679913,15595.073796252893,899459.7803213324
2018-09-04,15860.050123280314,15864.34596117993,15275.92176461818,15570.133862899056,1093349.7720745855
2018-09-05,15116.452025589224,15193.043486026247,14692.564912786065,14942.804199406157,1052563.5471888317
2018-09-06,14469.209618304796,14885.621066510183,14310.009803033321,14597.815434771752,1165558.529599749
2018-09-07,14201.01260973347,14471.912627767477,14135.36222549913,14303.637426633304,906634.3840863938
2018-09-08,13928.788799163898,13969.444449320405,13508.760689765242,13739.102569542823,1048369.9951339937
2018-09-09,13220.803659812676,13580.500119461456,13152.498552502917,13366.499335982186,1203595.4127352564
2018-09-10,12956.780199930417,13153.33994775528,12770.752697345835,12962.046322550557,1055807.7226520432
2018-09-11,12947.62717085251,13146.68573198482,12662.690168242634,12904.687950113726,727439.8269772473
2018-09-12,12572.8103517001,12798.782739905126,12545.031703290526,12671.907221597827,1552730.7174539797
2018-09-13,12298.652879920066,12416.3947067515,11986.897383434232,12201.646045092866,1051010.1795366756
2018-09-14,11928.1060642777,11943.968003381075,11678.45648763086,11811.212245505967,1197971.0214541333
2018-09-15,11449.972191124014,11687.16571013738,11366.346174619352,11526.755942378366,1342764.3751462891
2018-09-16,11096.187285353177,11363.39015861034,10983.657211924754,11173.523685267548,1064511.4386421724
2018-09-17,10919.306777205495,10926.981073475137,10790.225427720497,10858.603250597816,1081722.3584613455
2018-09-18,10421.815698754726,10535.876577697783,10329.629185878995,10432.75288178839,1203360.592354585
2018-09-19,10027.099593142982,10355.67325350194,9965.878344532668,10160.775799017303,1052323.8841169602
2018-09-20,10035.307631839285,10076.945831443027,9749.965077645982,9913.455454544504,1101593.4270536713
2018-09-21,9702.397326197659,9731.811286287524,9465.200347068923,9598.505816678224,998730.6887660591
2018-09-22,9382.321904771841,9506.635653431895,9376.235530136493,9441.435591784195,1019039.4649957096
2018-09-23,9041.823958158226,9203.517516752612,8872.473357750665,9037.995437251639,1301679.5117655788
2018-09-24,8653.333312866807,8853.070044165303,8540.793930271595,8696.931987218448,1283141.0753178643
2018-09-25,8428.768350492794,8559.325499074537,8422.611211351006,8490.968355212772,1391677.4114353016
2018-09-26,8143.388214742417,8225.140609707065,8098.114903892875,8161.6277567999705,1097652.8918952304
2018-09-27,7827.425925707192,8092.312968464991,7805.3974863699605,7948.855227417475,886492.4896346487
2018-09-28,7700.793727117677,7793.071027217322,7652.848454218987,7722.9597407181545,1240502.73090651
2018-09-29,7422.44162810522,7575.130713594594,7320.433715840347,7447.78221471747,1445259.003294957
2018-09-30,7317.728694594539,7351.5772225262035,7262.383514876933,7306.980368701568,893701.4322875239
2018-10-01,6898.6472705638325,7072.47084082038,6850.999131859857,6961.734986340118,954973.3516893507
2018-10-02,6782.909739461332,6855.194493002675,6666.025620031108,6760.610056516892,1017412.7612127343
2018-10-03,6561.188531534424,6581.372679596483,6433.422843823688,6507.397761710085,926330.0063724514
2018-10-04,6256.012856317932,6313.4357702058305,6137.650325139434,6225.543047672632,1239303.8224031345
2018-10-05,6131.9224645236745,6147.424872887599,5964.9732393018385,6056.199056094719,799798.3735130621
2018-10-06,5845.736947452161,5914.375088253005,5824.421376501249,5869.398232377127,1030062.4593893056
2018-10-07,5744.232009296362,5754.176030409067,5652.963967430606,5703.5699989198365,955500.2600814796
2018-10-08,5449.257715634799,5609.078197952305,5425.286934535305,5517.182566243805,1454741.7887969508
2018-10-09,5242.084949363713,5252.44474497289,5176.482006129152,5214.463375551021,794545.5588260081
2018-10-10,4925.640103805138,4970.153437956216,4873.486626006059,4921.820031981138,1234999.005780364
2018-10-11,4819.10390844403,4847.058817104029,4797.188805136944,4822.123811120487,856234.5722292511
2018-10-12,4575.096560790186,4600.922941696657,4452.984593841818,4526.953767769238,1472104.5098723958
2018-10-13,4432.193663644717,4443.86176979595,4361.649494337052,4402.755632066501,853413.1806953546
2018-10-14,4212.494919451568,4268.19007962194,4149.115972072252,4208.653025847096,1013501.1361711415
2018-10-15,3989.9077961678863,4015.9019122287114,3936.6484702338107,3976.275191231261,1137856.4349799159
2018-10-16,3828.3718651719246,3836.5056420751853,3795.7954195240545,3816.15053079962,1024534.8436917511
2018-10-17,3669.3798867283967,3710.405863988563,3608.444079934714,3659.4249719616387,824761.5262010058
2018-10-18,3428.0148350731592,3455.0710148822122,3392.4920134653853,3423.7815141737988,944282.031671673
2018-10-19,3323.740041371966,3354.929579287413,3303.3648541608686,3329.147216724141,940597.2324648194
