date,open,high,low,close,volume
2010-02-16,0.9975606818559365,1.0108894852121162,0.9867631099272485,1.0,993884.2150469257
2010-02-17,2.810169780815615,2.8166204907248598,2.7388807583751267,2.744232075874848,823404.3252187114
2010-02-18,6.189212594523709,6.342886022130502,6.054096811476706,6.20779722785737,1338894.5061055871
2010-02-19,0.9981899504963744,1.003377713995876,0.9962217807685749,1.0,1011479.3815917488
2010-02-20,0.9784846730665192,1.0122333410321849,0.9729070747885207,1.0,916792.0921059517
2010-02-21,0.974269768048062,1.0265914108588043,0.9740730819321533,1.0,949372.0101079388
2010-02-22,0.9942329352738071,1.0014159010509214,0.9860625170668226,1.0,1323733.6092417254
2010-02-23,0.9831525418929442,1.0288424985892615,0.9776689538708803,1.0,1182254.9279668112
2010-02-24,0.9966776678101243,1.0203748770495868,0.9814166477854555,1.0,967529.7783669764
2010-02-25,7.138454838960625,7.264468140328815,6.957663568654527,7.129427659570837,801582.0639800756
2010-02-26,0.992854805410049,1.0081167776946398,0.9870458469764226,1.0,832760.9723680841
2010-02-27,0.9818643584941293,1.0074637536621753,0.9764257454726695,1.0,903571.4777990602
2010-02-28,1.0187695405309898,1.028261746584658,0.9861262954880455,1.0,1101433.1518431108
2010-03-01,8.88423798701094,8.901690718012897,8.573686291861453,8.822743279283216,1151306.380197342
2010-03-02,4.014597836595826,4.152802086162277,3.999166626865658,4.058383157128233,854891.7682049915
2010-03-03,2.2071419681434454,2.2554657729515353,2.1982378583461095,2.2291756467879935,1160152.0366743004
2010-03-04,1.003068781987531,1.0041776221235412,0.9764478441530946,1.0,818276.8224063806
2010-03-05,0.9762960955349667,1.0003214589308607,0.9753526692471749,1.0,877645.269206896
2010-03-06,1.0155904283852617,1.0163277201104575,0.9833653265703649,1.0,710095.2958589077
2010-03-07,0.9957093214132765,1.0302482930726027,0.9955481572192588,1.0009472007628943,704138.4507633222
2010-03-08,1.0079023058815153,1.0110740858142762,0.9859672530712726,1.0,816114.5278406931
2010-03-09,10.196463380781372,10.482072078794715,10.06974483638013,10.370939476475627,994853.6488221295
2010-03-10,14.131025769742944,14.159352021167743,13.69809612225322,14.014681983249886,801203.723877842
2010-03-11,7.502262031440237,7.709408059809635,7.406143877712684,7.590866693496565,1299616.872341141
2010-03-12,11.325538647814758,11.380694154150799,11.22114392291487,11.232205004878622,813500.6027342083
2010-03-13,26.35224651810035,27.343179452879113,26.266040304021807,26.63995292583624,1036789.2805002839
2010-03-14,26.019078174770822,26.70806832057092,25.798714678028826,26.309074791034632,1264048.5934505335
2010-03-15,42.241073555596884,42.62240790441309,40.937478390097944,41.98289360547262,1018502.5208547509
2010-03-16,15.836511674089982,15.87846619449812,15.789450151301427,15.81282482087309,927216.8351661956
2010-03-17,24.673139457470917,24.768550882798433,23.443961370366484,24.059232120923255,1029401.717310711
2010-03-18,24.80277762353229,25.144242900603125,24.546490394851862,24.957085059602875,887653.0671878711
2010-03-19,22.019549987621843,22.042801756981152,21.864199776042827,21.99439381124212,799838.1611914613
2010-03-20,23.02396227175916,23.39574882317267,22.721054657401226,22.93938383289506,1122541.257206894
2010-03-21,3.1445984121614563,3.146286640970236,3.064932965073419,3.0910769431840635,883377.7045827114
2010-03-22,1.011314463714651,1.0124543696197823,0.9840742289713458,1.0,1187350.6527060852
2010-03-23,4.534390106567059,4.577500704251684,4.513239329331241,4.520248292522226,1159252.5599053826
2010-03-24,19.71933803034054,19.78174880443592,19.234652186553742,19.32657099623532,1033263.3018750247
2010-03-25,14.189125162668818,14.2544558586083,13.82574475498609,14.171251069796753,1194177.1778176315
2010-03-26,6.126195717923232,6.264140712133467,6.089376277368148,6.113697297162801,891188.1563962338
2010-03-27,1.1342043865985412,1.1453753165399727,1.1156424325127334,1.1235091176153418,1156755.3811310024
2010-03-28,10.184355310932132,10.434435957342483,10.164754217616562,10.304912550934006,1155714.57945557
2010-03-29,13.741892682169718,13.806953729516907,13.40851332008119,13.619805903828762,939715.7021510164
2010-03-30,8.20291845315398,8.413873061240947,8.158311178549845,8.349586122456301,914056.1221801668
2010-03-31,13.362768321250012,13.814466587239425,13.328343672183554,13.509642709887771,1065805.7091654933
2010-04-01,14.390947329513443,14.731020992331125,14.164024510302099,14.5078004596661,1393648.8910323547
2010-04-02,24.166043578979604,24.454781247073687,23.77231190883325,24.221632621292898,953552.9077352993
2010-04-03,17.48337823777275,17.53655513420084,17.170027827492873,17.228483938817305,909845.5253413253
2010-04-04,14.384388464536606,14.396833196851308,13.913682866052987,13.979244729137534,1235678.9603153553
2010-04-05,10.069307878488454,10.217241179292007,9.953313749023751,10.085545454113884,1013626.5111398698
2010-04-06,0.9904826293505425,1.0276207420233585,0.9880933182073288,1.0,1173204.2129969206
2010-04-07,1.0021574144877154,1.010350505197737,0.9776936719108812,1.0,1294926.2255030244
2010-04-08,1.0969573041507474,1.1061114710793016,1.0850590241919305,1.1042982341311074,618595.2227860349
2010-04-09,1.178457092052364,1.190062476013324,1.1690423672854677,1.1828150568536415,992484.0817102152
2010-04-10,1.000346198064617,1.0125608542998306,0.9948771914964885,1.0,954039.2593368453
2010-04-11,0.9999240936619618,1.006589047857837,0.9931948869302352,1.0,807533.8465109832
2010-04-12,0.9885845899613385,1.0000068111465477,0.9827349694459282,1.0,616273.1818278525
2010-04-13,1.0176932925626823,1.0274500461324259,0.9872968358530062,1.0,681700.3691945316
2010-04-14,1.0067235702918318,1.0253163823369278,0.9845521747341799,1.0,1020873.7563738836
2010-04-15,1.0188957395467624,1.0222687669446084,0.994879676940933,1.0,893192.7941362336
2010-04-16,0.9936588102805944,1.005034437869381,0.980112812429663,1.0,839633.2826160457
2010-04-17,0.9813780193945653,1.0036109072862995,0.974423837774321,1.0,1018885.475942952
2010-04-18,1.0005738570106804,1.0020281424841715,0.992261814796393,1.0,861570.5899247855
2010-04-19,1.0055742914417571,1.0217208756631877,0.9852545732250452,1.0,1258036.1277557206
2010-04-20,0.9825510207782765,1.0278642388206365,0.970734180129373,1.0,875823.1521625472
2010-04-21,1.0042893860227375,1.012916074627391,0.9900027477834782,1.0,1301064.303994513
2010-04-22,0.9898129097299803,1.0035742201598814,0.9821486096522871,1.0,993996.8535904195
2010-04-23,1.0125590028633342,1.0153717846219632,0.9972941289939927,1.0,869620.0812249914
2010-04-24,0.9948045055672884,1.010464957223759,0.9818195499256167,1.0,855087.0484917632
2010-04-25,1.0074330634276507,1.0112447477305,0.9973110468008615,1.0,1302758.8510262086
2010-04-26,1.2025501750294614,1.2554054594139807,1.1969672059086798,1.2324330083055628,1139166.67599113
2010-04-27,0.9955716115860384,1.021561543397866,0.9785301204378306,1.0,848116.3634173165
2010-04-28,1.0028662484666706,1.0033181079661948,0.9763552063559288,1.0,1023815.3136449218
2010-04-29,0.9968172802858085,1.0010677069241942,0.9788768691768509,1.0,528264.2382639318
2010-04-30,8.172313299858711,8.501886898825493,8.10956502449166,8.25562243226743,733679.1362776009
2010-05-01,16.066870676953734,16.30638352684513,15.97475665377402,16.193324158995807,849942.2661651922
2010-05-02,7.007632587341739,7.138341100356947,6.9433073846374525,7.12683186734634,845036.547279897
2010-05-03,21.048039654518746,21.302816305272593,20.5741219263239,21.182157233005242,1242602.9440160012
2010-05-04,7.171229617592185,7.199433271304431,7.083371355713579,7.19102886138036,617162.6654518391
2010-05-05,13.110675231199588,13.240810720093235,12.721252581504991,13.086982055680977,714438.6941831254
2010-05-06,35.1483686329141,35.8618979007284,34.40608990485467,35.01892057007869,1090478.8966580739
2010-05-07,25.272806400733007,25.398315757820328,24.734875045741635,25.140939575069723,1046054.4626510139
2010-05-08,19.469242799515122,19.76526304698124,19.239399266590215,19.50534453533993,930045.8328837286
2010-05-09,20.467856574138327,20.945318941944706,20.40034487917043,20.52924044251425,1410497.7857593796
2010-05-10,15.65486727518798,15.758835726971576,15.520134075329088,15.52186615765018,1123481.418373599
2010-05-11,1.0242650922077654,1.0258433705806398,0.9927548131943181,1.0,1244564.9411312207
2010-05-12,1.017437345789093,1.0259810702513728,0.9847083048518931,1.0,989839.9763133771
2010-05-13,0.9953697533232967,1.0002973208647346,0.9886012014322074,1.0,891283.5712906381
2010-05-14,1.010345269332984,1.023341389194496,0.986545443159921,1.0,893574.1245204491
2010-05-15,1.0108194090521976,1.0138220080072502,0.9705805534130785,1.0,1185532.9822745074
2010-05-16,1.2917408306830682,1.3212087542803734,1.269660512938469,1.2831440097647828,1154549.6675409419
2010-05-17,0.9957342434250366,1.014496962276263,0.9864345118191967,1.0,956278.3735031758
2010-05-18,1.0288419139950091,1.029606878361649,0.9959945334594155,1.0,1094316.810925804
2010-05-19,1.0193493632807447,1.022637080836172,0.9985612680268904,1.0,1192523.610803443
2010-05-20,0.9866617530288403,1.0074581465383992,0.9767377145622251,1.0,887214.1040435423
2010-05-21,0.9983105726162969,1.0161518493786088,0.9828795047478407,1.0,931320.9050551411
2010-05-22,1.56528764625064,1.6134810540627211,1.5310881564773893,1.5668453603558987,1089328.1003310771
2010-05-23,1.0000100561429603,1.0257259182325578,0.9955041160334035,1.0,642267.9484734652
2010-05-24,1.0020741930442416,1.0029210068137366,0.9828451368645192,1.0,1093118.4350790398
2010-05-25,1.0040350993148797,1.0211911599043,0.9923907257697587,1.0,774990.1880905374
2010-05-26,1.0082218955785147,1.0103673875761243,0.9931581454929994,1.0,1188330.678188101
2010-05-27,0.9997593592977587,1.0002094678564104,0.9996542195784105,1.0,1429556.9654481024
2010-05-28,1.004863737996678,1.0121044290708099,0.9960897782929279,1.0,860566.337036753
2010-05-29,0.9911130226580555,1.0070426326517492,0.9907219566550092,1.0,730071.2530274992
2010-05-30,1.0179471715749853,1.024566078115614,0.9964936371822718,1.0,964018.2738396949
2010-05-31,0.9934840140492869,1.010119918265373,0.9704242467876719,1.0,946948.0433760458
2010-06-01,1.012064047735697,1.0248257108186145,0.9907410205442815,1.0,1132144.7648917974
2010-06-02,0.9962934234629012,1.0000179381650438,0.9960902815989302,1.0,1046812.2621788627
2010-06-03,0.9972367997641921,1.0092345745007836,0.9940275306151612,1.0,940733.943470263
2010-06-04,0.9842172185820098,1.0072349564292329,0.9823689031497557,1.0,1018122.7203449551
2010-06-05,1.0006582156399453,1.0070070208320583,0.9980786942840564,1.0,775569.5169782948
2010-06-06,0.9916442088912601,1.002045598592964,0.9741269760957653,1.0,1165843.0086776533
2010-06-07,1.4698484885341656,1.492027818823177,1.4409014617041909,1.4836987375102098,1323592.2285909774
2010-06-08,1.007331356169418,1.0166664870965687,0.9925975773799786,1.0,760480.5724441254
2010-06-09,0.9987145170883001,1.0087408321851323,0.9864971419422742,1.0,684149.4045135006
2010-06-10,1.0029360905865623,1.0125218434698744,0.999335966469115,1.0,919582.3146504298
2010-06-11,0.9882428501976852,1.0113060064104156,0.9807786932581833,1.0,755705.9045753351
2010-06-12,5.940530914560246,6.14031496292499,5.908799475059598,5.9830962585369605,744756.4633797698
2010-06-13,1.021837099753765,1.0271589699703154,0.9918982460169533,1.0,719596.3008704247
2010-06-14,7.5150903116886525,7.575193619556925,7.418478957108343,7.464798880058908,961279.5207985202
2010-06-15,11.455987191392184,11.735082674973587,11.391998149096345,11.619990405721808,917715.5060687904
2010-06-16,19.67513567443024,19.931631671112996,19.619892584166394,19.867974261964633,1074651.3848270338
2010-06-17,39.80713292950116,39.97485741790357,38.65382183297983,38.86328634480202,887397.1610174663
2010-06-18,36.291892087904515,36.50262173275796,35.68351980729583,36.436787441071246,756671.3808918651
2010-06-19,28.93011107263005,29.185110227185547,28.43643592975661,28.92680805379426,996623.4040169762
2010-06-20,19.825536587067347,20.23841372317011,19.542321746018146,20.059046013836948,788288.7915311422
2010-06-21,11.927336761656312,12.042980944667105,11.886286697954608,11.928325420480476,1102434.2238574382
2010-06-22,11.23326547849718,11.239815507901364,10.921067447321533,11.184690582637359,666755.4398322765
2010-06-23,14.83759631893421,14.967171597974504,14.328115534372028,14.623592587101712,567022.8382175888
2010-06-24,17.395238343960962,17.481892438923925,17.357785426021504,17.41788283669983,678045.4599329223
2010-06-25,26.050552717994886,26.206936278650954,25.18103440796645,25.717097583357983,916336.116011708
2010-06-26,25.864832895819433,25.970632374362083,25.531754315097636,25.87449875843498,942574.0287540258
2010-06-27,39.656831825560545,40.52278974294161,39.29084500555987,40.43722178630607,1027388.3566936207
2010-06-28,38.16601434845124,38.84982083361416,37.657371816785215,37.818035710224436,887059.5292004109
2010-06-29,64.0949346752486,65.41812943362882,63.792676010985424,65.04710963241854,830698.4084459575
2010-06-30,70.79969456346427,73.08858728382809,70.51375291267944,71.33116536636652,1286654.9141253757
2010-07-01,63.02877692129661,63.812843757093646,60.984707178875,62.78697205850161,1233777.083713412
2010-07-02,51.76016548920406,52.22713175560884,51.589624826530304,52.105429334188415,1197240.4861723052
2010-07-03,58.00052145339907,58.590134978348395,55.313423592981835,56.95753574291818,1061779.2586538594
2010-07-04,55.14764257462868,55.15592601238531,53.26959178865036,54.7502901459576,1077701.2647718866
2010-07-05,61.57626205227699,63.51449463686961,61.41543228548735,61.91767734317643,838960.422855578
2010-07-06,65.99015438186193,67.01511039513169,65.0700926870111,66.6774358452098,1028871.6576450866
2010-07-07,66.94212503247758,67.66673459413623,64.00593369090319,65.97652897493899,812026.5559957038
2010-07-08,57.46194697244114,57.55880802963402,57.09985769245902,57.535974050552866,789345.3398759663
2010-07-09,42.77641656758567,43.066097321879056,41.859108470085125,42.41488405999213,676502.0441516853
2010-07-10,37.897240971835224,38.85375311680631,37.38446785799703,37.97711679561985,1081214.31639201
2010-07-11,46.936169847837654,47.87444738213716,46.15645209228805,46.56848699515248,1032734.352445944
2010-07-12,49.51868703032569,50.06615495546045,48.71448790658172,48.73680669275245,939423.0244239637
2010-07-13,37.17002747377364,37.199539876911665,36.06703550096031,36.30680116193048,913238.6825824364
2010-07-14,38.18171568352284,39.08028923909276,37.74402645550053,38.06599267674022,633978.7022564819
2010-07-15,42.13507550554679,42.19724607812667,41.38832443568346,41.946548730326505,1051279.9118487677
2010-07-16,33.08717665364616,33.41785306417878,32.9652703753656,33.135356624613095,936891.9874207283
2010-07-17,34.98758757105832,35.000806087601575,33.79093241858882,34.69998994036628,1179199.4420827269
2010-07-18,35.33095305400454,35.70886649496012,34.5627584508698,35.309459381124185,1029242.2711795173
2010-07-19,24.005109803581245,24.189233813247725,23.84603167019062,23.907138659115873,1141156.7770408061
2010-07-20,27.58064704115521,27.961855146774568,26.975826519211065,27.512394518896613,998551.9202811706
2010-07-21,32.71808604294324,33.30661105790897,32.49760730418216,33.14762203887689,1036335.5744311189
2010-07-22,43.33945552531962,44.91807672569758,42.74314652138506,44.00551672692757,1186225.255537568
2010-07-23,54.597686710256426,54.84524730741089,54.56597395174629,54.57091950357452,961522.1471323179
2010-07-24,40.59594838785135,41.20162681751547,40.517978041410665,40.821608080301516,1094370.9776402994
2010-07-25,31.064554283195772,31.94595924857083,30.594791406540185,31.470739937448215,911295.11703992
2010-07-26,37.073434374355365,37.524124822866405,35.6236362747308,36.648474865832725,973778.6180751
2010-07-27,42.023310378597344,42.74131534053795,40.90980474081595,41.81371663125274,1318704.7997218964
2010-07-28,46.116142474105175,47.90161604887774,45.91204299736978,46.99157575061113,1128101.3363914185
2010-07-29,85.85228345264241,85.94604756932257,85.31149213087689,85.54627291345628,891708.2182792707
2010-07-30,91.62248142726638,92.78063126874288,89.87532322079957,91.28256027668586,1084583.8320454506
2010-07-31,102.89646802474671,102.9349313592509,101.95233073967592,102.66559893478977,744003.7452748409
2010-08-01,112.88328234086178,113.50357685537175,111.62283949173549,112.23299882601971,955761.5570761536
2010-08-02,116.65089133630941,120.24774760863163,115.88699753683433,118.77429359537561,809315.1398354993
2010-08-03,115.46788640721337,115.78710798026411,115.18047270842864,115.64898340527006,1090381.2395266674
2010-08-04,123.31394099051124,124.2792608542206,121.53299267234385,123.26605786650066,962213.6856663611
2010-08-05,112.4967988984401,118.87838228717814,112.3111788567445,115.56518797742287,1056695.6951153018
2010-08-06,112.65087207938528,116.46361810859386,112.59316256482829,113.2243841663207,1154835.9037086454
2010-08-07,105.77756506061466,109.54387876919044,105.21775116805551,108.39813094432758,907957.14818459
2010-08-08,106.84127111453041,109.38550777273875,105.98564709878704,109.24425459448872,915103.1366931675
2010-08-09,131.46472305073118,133.12968552335334,130.2110074368231,132.4182225175217,992592.5638801731
2010-08-10,114.12783757721836,115.11166614345483,113.1922235892345,113.77295284790216,827900.7451209074
2010-08-11,120.15016566508982,124.09379346774932,119.51867268249974,120.66293700794522,997757.402363542
2010-08-12,104.42651530177649,105.00608716286102,103.23157118585233,104.56316055234663,1008312.558526711
2010-08-13,100.86065807880722,102.15882200971932,98.94444648236608,99.8712241507502,1045788.0430329095
2010-08-14,110.23640296313266,111.1493343782907,109.8553797919138,110.78811237672178,1083910.0883827824
2010-08-15,108.29662881750026,114.7393737147484,108.20740285698042,111.45829482397433,679376.7488139593
2010-08-16,100.37037944834968,101.8611869578988,100.2448762947965,100.7082293009792,742975.7002870755
2010-08-17,93.18270020572336,95.75902778360074,91.52377305594176,93.58257446467742,766563.1492304676
2010-08-18,100.56378174985458,101.43787954197542,100.404698345489,100.4059342103221,1018521.6002452989
2010-08-19,92.75244318347208,94.88328763763356,91.46398164665041,93.12965014944865,943124.8281838679
2010-08-20,94.69266039965264,95.87071681968686,92.70234321929938,95.32161830156633,546455.086372991
2010-08-21,95.659696630971,96.22440403836876,94.97715560802104,95.80471895690238,1389408.9616944059
2010-08-22,89.51497153754819,91.82962458834339,88.81898405297521,89.31609773714213,602206.1864508316
2010-08-23,110.41032518369447,113.83271026039259,108.61707115190909,110.78292088669329,1006084.7360084953
2010-08-24,118.09802366406855,120.2684894678959,114.64506655106051,117.14949336617133,1112674.6083529764
2010-08-25,98.21263390792679,98.74406230938648,94.92481973103713,96.92544975589317,856042.6051301556
2010-08-26,100.38855768146755,101.2135034516124,97.87075348204668,98.81737515988536,1127991.9381323066
2010-08-27,92.02096337005057,92.41790463382713,91.52909745150222,92.22689276849941,798364.5041230367
2010-08-28,99.30228927829818,101.79079558496534,97.88852338143357,100.77860837275956,1034220.2803865356
2010-08-29,91.5663433629843,93.75489300274342,90.30807979980291,92.88078324473048,563890.6355017016
2010-08-30,93.14781982293215,93.51062080483447,90.5018889321435,91.76080108635941,1234645.8182586995
2010-08-31,94.51679814192421,97.87216389790598,94.37974305917383,96.8380561324619,1000175.1172481241
2010-09-01,105.97025920388789,105.99311672096285,104.0910745517617,105.52299033046103,681057.5190914362
2010-09-02,94.25979823035257,95.22134699130642,92.35639373089863,93.54740851620119,1125750.8629055694
2010-09-03,91.59600648773173,92.43422883526868,89.8054378333269,90.22977841408962,1326430.448769059
2010-09-04,84.49268742138347,86.48794267924663,84.41387742738377,85.50770755877798,814717.9070812361
2010-09-05,78.68918104789289,79.31528147667034,77.7280903648207,79.00179748933877,957957.6116207006
2010-09-06,96.92665566166369,97.25421855901384,96.61844808424009,96.68372214844767,897035.2207278544
2010-09-07,99.63638582185241,101.4787926145494,99.41844444461563,100.76092151435513,845956.6170537351
2010-09-08,86.9074261150529,88.9728084995021,86.11247704603981,88.17946422730262,824887.5799133475
2010-09-09,98.83952402870985,99.26343287777688,95.39866789203961,97.38546595414829,870708.3580959381
2010-09-10,118.79344572538508,120.77319457383688,116.3738659381943,118.63441018057254,881523.907902525
2010-09-11,128.03545693074372,131.6799910466557,125.46683540388845,128.98644504238192,928707.3172393914
2010-09-12,113.85299668817788,115.05792830360427,113.75855546934277,113.82012763913971,914184.6698059147
2010-09-13,110.40867573690579,111.69976926986119,107.18353717577027,109.00516916677512,1152234.202614733
2010-09-14,121.37118126559565,122.44679714723156,118.82701299057055,121.70166291493926,1134375.2632985197
2010-09-15,114.92435044677408,116.26564924075814,112.79038929373945,114.65235051504938,693299.8778376047
2010-09-16,120.0115450746124,121.98011185899986,117.9604740486596,119.11792705280958,881281.928121887
2010-09-17,126.8954673132587,127.57746868473131,126.37297807350237,126.89164984340087,1250111.4493020799
2010-09-18,116.60563682441037,118.03748834535251,114.51708078086173,117.64972738391796,1058804.991922183
2010-09-19,116.5386872200779,120.18575685333866,115.4283240394015,117.08185607959787,1066894.141011697
2010-09-20,85.38566722775758,85.56791386870782,82.46536471114237,84.69656493520506,1047795.6836127524
2010-09-21,74.84149289708415,76.0081116373489,73.17104155182935,74.48007077816008,947667.7827915084
2010-09-22,70.99598044745312,72.03651064374114,70.52588523355277,71.98177152052641,991790.4418720466
2010-09-23,59.29504046775763,60.76370406155934,58.094960065607225,59.53132195717583,919220.2178271172
2010-09-24,76.17100669235597,76.60241699451468,74.38225986082844,75.8828172527901,1171147.0503952382
2010-09-25,61.00862836113168,61.711809518633096,60.87307546784254,61.60878572948169,921044.3486492635
2010-09-26,56.91866869360863,58.28281535003832,56.35377777439626,57.23572311880978,977408.7069541778
2010-09-27,58.405796480240745,58.99363122578222,57.15946754230796,58.5705111479686,1147067.4906505013
2010-09-28,72.7177058712557,73.85785746485632,72.19221303032337,73.01062629492768,934441.5992145662
2010-09-29,58.65003422476025,58.82124001959457,57.99614516403041,58.679387039431205,985855.9902199575
2010-09-30,70.20333798471381,70.64894367600081,70.13648610792832,70.33840681727872,928360.4017424447
2010-10-01,70.4897243252969,71.09805654859132,68.53464832050885,70.4681196837725,982133.0153087173
2010-10-02,60.537187905713424,60.84381474307322,60.514691787288875,60.68041542959092,935135.5918179608
2010-10-03,64.09690668139625,67.11392892103719,64.05842996655655,65.32883242852154,892828.6546861206
2010-10-04,67.27282062748395,67.35902911290297,66.5119917185087,67.34681164055417,858409.4138728195
2010-10-05,61.577259294577956,62.26288957054183,60.6252146229626,61.37202512526414,965509.847594342
2010-10-06,61.357651412782765,62.32702873704515,60.83147558942833,62.09742823146225,1203647.6422197274
2010-10-07,58.30677111027905,58.80954379189471,58.154384594640085,58.271674519142564,1124739.413511595
2010-10-08,60.04726314109759,61.08541934044403,58.375636842204884,59.43423022795296,684163.6647657849
2010-10-09,65.4945901884509,66.40347667257682,64.55237580481172,66.08291922946135,914170.1012666792
2010-10-10,84.30849290198456,84.34556151264584,79.93379998525945,81.97046964721278,872332.2862280225
2010-10-11,70.03632513860057,70.04951717982817,69.26352869450925,69.61969691524223,687535.3676799946
2010-10-12,91.36873439855502,93.00138589978452,88.5280670137168,90.9774129181028,1055055.7058201635
2010-10-13,71.21917412630701,72.65627614900545,70.07680039256384,71.4839171791757,980781.7561662534
2010-10-14,69.96334561909788,71.85067997280457,68.1417267279399,69.99344848511778,1404588.415261317
2010-10-15,76.41408228960721,77.16551197487226,74.79896033886075,75.90400280626147,933195.933152479
2010-10-16,77.71921261051203,80.00406043518637,77.46089137200596,78.74130373990971,844764.8870204226
2010-10-17,71.33802586273256,72.9670564128033,70.54163308228944,72.5416907980017,825412.3410685478
2010-10-18,68.75457077434547,70.83936506361006,68.58486986869214,70.48785055072685,909681.8693505842
2010-10-19,64.90041709863934,67.38846783368575,64.70344152965255,65.58522346043645,1118065.3248883358
2010-10-20,59.43863445738445,60.30630281757852,59.22732905338006,59.71895814729225,1140973.616359414
2010-10-21,68.1976713422268,69.00411452491912,67.43743500748955,68.24236137380042,1585231.4677036586
2010-10-22,72.94515515899563,73.47746812449695,71.00418998976312,71.8398984897488,758683.6942585043
2010-10-23,64.97111473137963,65.59826225085807,64.3793263692777,64.93818479344019,1017246.9750594393
2010-10-24,74.27423962590062,76.07404668297086,73.36562876168549,73.9615658040706,863143.6927148583
